5113: hqr1234: {'days_watched': 144.3, 'mean_score': 6.53, 'watching': 22, 'completed': 496, 'on_hold': 34, 'dropped': 135, 'plan_to_watch': 301, 'total_entries': 988, 'rewatched': 185, 'episodes_watched': 8476}
5114: yayapi: {'days_watched': 105.4, 'mean_score': 8.63, 'watching': 11, 'completed': 369, 'on_hold': 12, 'dropped': 9, 'plan_to_watch': 110, 'total_entries': 511, 'rewatched': 5, 'episodes_watched': 6308}
5115: HybridMBL: {'days_watched': 208.3, 'mean_score': 6.04, 'watching': 2, 'completed': 800, 'on_hold': 48, 'dropped': 34, 'plan_to_watch': 124, 'total_entries': 1008, 'rewatched': 0, 'episodes_watched': 12729}
5116: Hycisaleth: {'days_watched': 41, 'mean_score': 7.18, 'watching': 2, 'completed': 163, 'on_hold': 6, 'dropped': 25, 'plan_to_watch': 62, 'total_entries': 258, 'rewatched': 16, 'episodes_watched': 2421}
5117: Hydra0411: {'days_watched': 109.8, 'mean_score': 5.44, 'watching': 12, 'completed': 379, 'on_hold': 21, 'dropped': 1, 'plan_to_watch': 311, 'total_entries': 724, 'rewatched': 0, 'episodes_watched': 6426}
5118: HydrakeLogistix: {'days_watched': 89.7, 'mean_score': 6.61, 'watching': 11, 'completed': 367, 'on_hold': 0, 'dropped': 71, 'plan_to_watch': 31, 'total_entries': 480, 'rewatched': 0, 'episodes_watched': 5157}
5119: HydreGod: {'days_watched': 30.7, 'mean_score': 8.63, 'watching': 9, 'completed': 126, 'on_hold': 5, 'dropped': 12, 'plan_to_watch': 338, 'total_entries': 490, 'rewatched': 0, 'episodes_watched': 1745}
5120: hydro77: {'days_watched': 28.4, 'mean_score': 9.61, 'watching': 5, 'completed': 129, 'on_hold': 5, 'dropped': 9, 'plan_to_watch': 275, 'total_entries': 423, 'rewatched': 0, 'episodes_watched': 1624}
5121: HylianEevee: {'days_watched': 26.5, 'mean_score': 8.17, 'watching': 2, 'completed': 92, 'on_hold': 3, 'dropped': 1, 'plan_to_watch': 30, 'total_entries': 128, 'rewatched': 1, 'episodes_watched': 1696}
5122: HyoR1: {'days_watched': 61.3, 'mean_score': 8.14, 'watching': 21, 'completed': 100, 'on_hold': 0, 'dropped': 15, 'plan_to_watch': 26, 'total_entries': 162, 'rewatched': 0, 'episodes_watched': 3706}
5123: The_Anime_Master: {'days_watched': 250.1, 'mean_score': 8.7, 'watching': 65, 'completed': 1120, 'on_hold': 12, 'dropped': 17, 'plan_to_watch': 77, 'total_entries': 1291, 'rewatched': 0, 'episodes_watched': 15161}
5124: naccenti: {'days_watched': 49.5, 'mean_score': 8.11, 'watching': 0, 'completed': 132, 'on_hold': 14, 'dropped': 19, 'plan_to_watch': 17, 'total_entries': 182, 'rewatched': 14, 'episodes_watched': 2893}
5125: hyperclock255: {'days_watched': 132.2, 'mean_score': 9.58, 'watching': 57, 'completed': 490, 'on_hold': 34, 'dropped': 0, 'plan_to_watch': 24, 'total_entries': 605, 'rewatched': 0, 'episodes_watched': 8117}
5126: HyperCraggles: {'days_watched': 67.8, 'mean_score': 6.83, 'watching': 7, 'completed': 307, 'on_hold': 2, 'dropped': 21, 'plan_to_watch': 29, 'total_entries': 366, 'rewatched': 20, 'episodes_watched': 4044}
5127: yww2316: {'days_watched': 63, 'mean_score': 8.4, 'watching': 13, 'completed': 363, 'on_hold': 12, 'dropped': 90, 'plan_to_watch': 248, 'total_entries': 726, 'rewatched': 0, 'episodes_watched': 3938}
5128: Hyperion2010: {'days_watched': 83.2, 'mean_score': 8.49, 'watching': 14, 'completed': 284, 'on_hold': 0, 'dropped': 3, 'plan_to_watch': 57, 'total_entries': 358, 'rewatched': 42, 'episodes_watched': 4779}
5129: HyperMonkeyBird: {'days_watched': 57.9, 'mean_score': 7.81, 'watching': 4, 'completed': 182, 'on_hold': 11, 'dropped': 4, 'plan_to_watch': 241, 'total_entries': 442, 'rewatched': 45, 'episodes_watched': 3325}
5130: saberfan123: {'days_watched': 22.1, 'mean_score': 6.88, 'watching': 2, 'completed': 86, 'on_hold': 2, 'dropped': 34, 'plan_to_watch': 4, 'total_entries': 128, 'rewatched': 2, 'episodes_watched': 1290}
5131: hypersonic18: {'days_watched': 20.1, 'mean_score': 6.54, 'watching': 16, 'completed': 16, 'on_hold': 4, 'dropped': 3, 'plan_to_watch': 11, 'total_entries': 50, 'rewatched': 0, 'episodes_watched': 1180}
5132: Hyperthrough: {'days_watched': 37.7, 'mean_score': 7.23, 'watching': 3, 'completed': 112, 'on_hold': 14, 'dropped': 4, 'plan_to_watch': 2, 'total_entries': 135, 'rewatched': 0, 'episodes_watched': 2282}
5133: HyphenSam: {'days_watched': 26.8, 'mean_score': 6.87, 'watching': 25, 'completed': 122, 'on_hold': 45, 'dropped': 39, 'plan_to_watch': 210, 'total_entries': 441, 'rewatched': 0, 'episodes_watched': 1651}
5134: HYPIXS: {'days_watched': 130.6, 'mean_score': 7.44, 'watching': 15, 'completed': 533, 'on_hold': 7, 'dropped': 9, 'plan_to_watch': 139, 'total_entries': 703, 'rewatched': 28, 'episodes_watched': 7421}
5135: Cmelty: {'days_watched': 49.3, 'mean_score': 8.14, 'watching': 8, 'completed': 60, 'on_hold': 9, 'dropped': 8, 'plan_to_watch': 131, 'total_entries': 216, 'rewatched': 1, 'episodes_watched': 2971}
5136: hypophrenia: {'days_watched': 143.5, 'mean_score': 8.15, 'watching': 5, 'completed': 515, 'on_hold': 60, 'dropped': 119, 'plan_to_watch': 122, 'total_entries': 821, 'rewatched': 0, 'episodes_watched': 8875}
5137: ryhzuo: {'days_watched': 106, 'mean_score': 0, 'watching': 3, 'completed': 374, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 4, 'total_entries': 381, 'rewatched': 0, 'episodes_watched': 6471}
5138: Hyruliant: {'days_watched': 11.7, 'mean_score': 8.5, 'watching': 2, 'completed': 44, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0, 'total_entries': 46, 'rewatched': 0, 'episodes_watched': 673}
5139: hyugafan1: {'days_watched': 72.7, 'mean_score': 7.16, 'watching': 2, 'completed': 132, 'on_hold': 1, 'dropped': 22, 'plan_to_watch': 11, 'total_entries': 168, 'rewatched': 0, 'episodes_watched': 4356}
5140: h_hue: {'days_watched': 103.7, 'mean_score': 5.43, 'watching': 2, 'completed': 422, 'on_hold': 6, 'dropped': 133, 'plan_to_watch': 33, 'total_entries': 596, 'rewatched': 6, 'episodes_watched': 6213}
5141: ninjagamers: {'days_watched': 67.4, 'mean_score': 7.55, 'watching': 10, 'completed': 298, 'on_hold': 0, 'dropped': 4, 'plan_to_watch': 48, 'total_entries': 360, 'rewatched': 0, 'episodes_watched': 3920}
5142: IWearClothes: {'days_watched': 311.7, 'mean_score': 5.88, 'watching': 11, 'completed': 1199, 'on_hold': 2, 'dropped': 0, 'plan_to_watch': 1976, 'total_entries': 3188, 'rewatched': 192, 'episodes_watched': 18398}
5143: Minamisawa: {'days_watched': 53.3, 'mean_score': 7.89, 'watching': 12, 'completed': 217, 'on_hold': 1, 'dropped': 0, 'plan_to_watch': 20, 'total_entries': 250, 'rewatched': 0, 'episodes_watched': 3179}
5144: ialsubhi: {'days_watched': 26.8, 'mean_score': 9, 'watching': 6, 'completed': 38, 'on_hold': 1, 'dropped': 1, 'plan_to_watch': 1, 'total_entries': 47, 'rewatched': 0, 'episodes_watched': 1594}
5145: weeb_chan04: {'days_watched': 60.7, 'mean_score': 8.11, 'watching': 15, 'completed': 115, 'on_hold': 4, 'dropped': 2, 'plan_to_watch': 182, 'total_entries': 318, 'rewatched': 0, 'episodes_watched': 3668}
5146: xpron101: {'days_watched': 16, 'mean_score': 8.38, 'watching': 1, 'completed': 65, 'on_hold': 5, 'dropped': 2, 'plan_to_watch': 29, 'total_entries': 102, 'rewatched': 0, 'episodes_watched': 965}
5147: edgy_edgelord: {'days_watched': 92.4, 'mean_score': 7.75, 'watching': 8, 'completed': 255, 'on_hold': 11, 'dropped': 5, 'plan_to_watch': 508, 'total_entries': 787, 'rewatched': 0, 'episodes_watched': 5719}
5148: jfrank1: {'days_watched': 129.6, 'mean_score': 6.59, 'watching': 9, 'completed': 424, 'on_hold': 24, 'dropped': 64, 'plan_to_watch': 205, 'total_entries': 726, 'rewatched': 14, 'episodes_watched': 7746}
5149: Xetro1717: {'days_watched': 26.5, 'mean_score': 8.33, 'watching': 3, 'completed': 134, 'on_hold': 3, 'dropped': 6, 'plan_to_watch': 21, 'total_entries': 167, 'rewatched': 5, 'episodes_watched': 1617}
5150: CookiePandas: {'days_watched': 106, 'mean_score': 6.76, 'watching': 1, 'completed': 266, 'on_hold': 15, 'dropped': 22, 'plan_to_watch': 61, 'total_entries': 365, 'rewatched': 0, 'episodes_watched': 6358}
5151: iamfromhk: {'days_watched': 245.6, 'mean_score': 7.17, 'watching': 21, 'completed': 957, 'on_hold': 22, 'dropped': 112, 'plan_to_watch': 0, 'total_entries': 1112, 'rewatched': 0, 'episodes_watched': 15132}
5152: iamfvckingdone: {'days_watched': 20.4, 'mean_score': 8.06, 'watching': 55, 'completed': 86, 'on_hold': 0, 'dropped': 2, 'plan_to_watch': 8, 'total_entries': 151, 'rewatched': 0, 'episodes_watched': 1354}
5153: iamhuman1: {'days_watched': 66.9, 'mean_score': 8.38, 'watching': 1, 'completed': 283, 'on_hold': 3, 'dropped': 0, 'plan_to_watch': 18, 'total_entries': 305, 'rewatched': 0, 'episodes_watched': 4081}
5154: Iamjanosch: {'days_watched': 54.9, 'mean_score': 7.86, 'watching': 4, 'completed': 284, 'on_hold': 1, 'dropped': 9, 'plan_to_watch': 53, 'total_entries': 351, 'rewatched': 0, 'episodes_watched': 3112}
5155: Iamjustgod2: {'days_watched': 55.6, 'mean_score': 7.61, 'watching': 7, 'completed': 163, 'on_hold': 22, 'dropped': 0, 'plan_to_watch': 175, 'total_entries': 367, 'rewatched': 0, 'episodes_watched': 3250}
5156: Noomer: {'days_watched': 18.6, 'mean_score': 7.49, 'watching': 13, 'completed': 65, 'on_hold': 7, 'dropped': 12, 'plan_to_watch': 15, 'total_entries': 112, 'rewatched': 0, 'episodes_watched': 1100}
5157: IAMPERSON4812: {'days_watched': 84.7, 'mean_score': 7.32, 'watching': 9, 'completed': 190, 'on_hold': 8, 'dropped': 10, 'plan_to_watch': 147, 'total_entries': 364, 'rewatched': 0, 'episodes_watched': 5161}
5158: xRisette: {'days_watched': 171, 'mean_score': 7.62, 'watching': 17, 'completed': 787, 'on_hold': 6, 'dropped': 0, 'plan_to_watch': 139, 'total_entries': 949, 'rewatched': 4, 'episodes_watched': 10471}
5159: Mahoca: {'days_watched': 123.5, 'mean_score': 6.85, 'watching': 4, 'completed': 457, 'on_hold': 13, 'dropped': 35, 'plan_to_watch': 405, 'total_entries': 914, 'rewatched': 0, 'episodes_watched': 7486}
5160: Frosty: {'days_watched': 35, 'mean_score': 8.53, 'watching': 28, 'completed': 28, 'on_hold': 34, 'dropped': 1, 'plan_to_watch': 390, 'total_entries': 481, 'rewatched': 1, 'episodes_watched': 2098}
5161: TheSwartz: {'days_watched': 17.8, 'mean_score': 8.25, 'watching': 0, 'completed': 55, 'on_hold': 7, 'dropped': 0, 'plan_to_watch': 10, 'total_entries': 72, 'rewatched': 0, 'episodes_watched': 961}
5162: iamthinking: {'days_watched': 15.1, 'mean_score': 8.83, 'watching': 11, 'completed': 96, 'on_hold': 37, 'dropped': 5, 'plan_to_watch': 218, 'total_entries': 367, 'rewatched': 0, 'episodes_watched': 919}
5163: RustyWeasel: {'days_watched': 108.1, 'mean_score': 6.51, 'watching': 1, 'completed': 497, 'on_hold': 22, 'dropped': 78, 'plan_to_watch': 242, 'total_entries': 840, 'rewatched': 0, 'episodes_watched': 6457}
5164: Unbolted: {'days_watched': 59.1, 'mean_score': 7.45, 'watching': 38, 'completed': 186, 'on_hold': 95, 'dropped': 44, 'plan_to_watch': 35, 'total_entries': 398, 'rewatched': 0, 'episodes_watched': 3513}
5165: IamWilcox: {'days_watched': 17, 'mean_score': 7.62, 'watching': 7, 'completed': 46, 'on_hold': 18, 'dropped': 3, 'plan_to_watch': 62, 'total_entries': 136, 'rewatched': 2, 'episodes_watched': 1001}
5166: maisanwaifugoals: {'days_watched': 27.9, 'mean_score': 8.16, 'watching': 139, 'completed': 152, 'on_hold': 276, 'dropped': 7, 'plan_to_watch': 426, 'total_entries': 1000, 'rewatched': 27, 'episodes_watched': 2022}
5167: ianabe636: {'days_watched': 98.1, 'mean_score': 7.36, 'watching': 4, 'completed': 439, 'on_hold': 19, 'dropped': 27, 'plan_to_watch': 66, 'total_entries': 555, 'rewatched': 0, 'episodes_watched': 5743}
5168: wataten: {'days_watched': 22.1, 'mean_score': 6.99, 'watching': 6, 'completed': 83, 'on_hold': 4, 'dropped': 16, 'plan_to_watch': 142, 'total_entries': 251, 'rewatched': 0, 'episodes_watched': 1368}
5169: IanPPK: {'days_watched': 38.2, 'mean_score': 7.85, 'watching': 34, 'completed': 156, 'on_hold': 22, 'dropped': 26, 'plan_to_watch': 152, 'total_entries': 390, 'rewatched': 0, 'episodes_watched': 2243}
5170: 4ym4n: {'days_watched': 178.9, 'mean_score': 7.62, 'watching': 12, 'completed': 499, 'on_hold': 25, 'dropped': 4, 'plan_to_watch': 110, 'total_entries': 650, 'rewatched': 0, 'episodes_watched': 10754}
5171: ComicDude: {'days_watched': 29.4, 'mean_score': 7.6, 'watching': 2, 'completed': 104, 'on_hold': 5, 'dropped': 0, 'plan_to_watch': 55, 'total_entries': 166, 'rewatched': 0, 'episodes_watched': 1838}
5172: kid_yama: {'days_watched': 139.4, 'mean_score': 7.71, 'watching': 15, 'completed': 465, 'on_hold': 5, 'dropped': 33, 'plan_to_watch': 64, 'total_entries': 582, 'rewatched': 0, 'episodes_watched': 8621}
5173: pallineon: {'days_watched': 126.9, 'mean_score': 6.82, 'watching': 2, 'completed': 360, 'on_hold': 1, 'dropped': 38, 'plan_to_watch': 249, 'total_entries': 650, 'rewatched': 7, 'episodes_watched': 7469}
5174: ibanezs470dx: {'days_watched': 156.4, 'mean_score': 7.32, 'watching': 20, 'completed': 463, 'on_hold': 10, 'dropped': 38, 'plan_to_watch': 52, 'total_entries': 583, 'rewatched': 86, 'episodes_watched': 9799}
5175: ParaJoe: {'days_watched': 43.3, 'mean_score': 7.2, 'watching': 15, 'completed': 152, 'on_hold': 2, 'dropped': 24, 'plan_to_watch': 36, 'total_entries': 229, 'rewatched': 0, 'episodes_watched': 2662}
5176: iblessall: {'days_watched': 144.7, 'mean_score': 6.22, 'watching': 7, 'completed': 502, 'on_hold': 15, 'dropped': 182, 'plan_to_watch': 9, 'total_entries': 715, 'rewatched': 84, 'episodes_watched': 8692}
5177: Ibnelaiq: {'days_watched': 18.6, 'mean_score': 7.33, 'watching': 4, 'completed': 76, 'on_hold': 4, 'dropped': 2, 'plan_to_watch': 6, 'total_entries': 92, 'rewatched': 2, 'episodes_watched': 1095}
5178: peaskeeper: {'days_watched': 223.8, 'mean_score': 0, 'watching': 8, 'completed': 676, 'on_hold': 0, 'dropped': 173, 'plan_to_watch': 662, 'total_entries': 1519, 'rewatched': 3, 'episodes_watched': 13200}
5179: iHappy: {'days_watched': 254, 'mean_score': 5.7, 'watching': 18, 'completed': 1107, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 31, 'total_entries': 1156, 'rewatched': 12, 'episodes_watched': 14955}
5180: lilmonix: {'days_watched': 50.2, 'mean_score': 6.66, 'watching': 8, 'completed': 229, 'on_hold': 3, 'dropped': 30, 'plan_to_watch': 50, 'total_entries': 320, 'rewatched': 2, 'episodes_watched': 3019}
5181: IBZ_: {'days_watched': 96.9, 'mean_score': 7.55, 'watching': 2, 'completed': 238, 'on_hold': 21, 'dropped': 0, 'plan_to_watch': 333, 'total_entries': 594, 'rewatched': 1, 'episodes_watched': 6128}
5182: TSM_Flux: {'days_watched': 58.4, 'mean_score': 8.22, 'watching': 7, 'completed': 173, 'on_hold': 34, 'dropped': 38, 'plan_to_watch': 62, 'total_entries': 314, 'rewatched': 20, 'episodes_watched': 3557}
5183: SubSet: {'days_watched': 107.4, 'mean_score': 7.6, 'watching': 97, 'completed': 487, 'on_hold': 4, 'dropped': 45, 'plan_to_watch': 219, 'total_entries': 852, 'rewatched': 1, 'episodes_watched': 6546}
5184: icebreakeur: {'days_watched': 47.5, 'mean_score': 7.24, 'watching': 7, 'completed': 152, 'on_hold': 1, 'dropped': 58, 'plan_to_watch': 19, 'total_entries': 237, 'rewatched': 0, 'episodes_watched': 2792}
5185: icebrotha: {'days_watched': 50.6, 'mean_score': 8.11, 'watching': 1, 'completed': 56, 'on_hold': 8, 'dropped': 18, 'plan_to_watch': 3, 'total_entries': 86, 'rewatched': 1, 'episodes_watched': 3146}
5186: Imnotaweeb33: {'days_watched': 84.3, 'mean_score': 7.52, 'watching': 2, 'completed': 353, 'on_hold': 2, 'dropped': 3, 'plan_to_watch': 22, 'total_entries': 382, 'rewatched': 0, 'episodes_watched': 4849}
5187: mikushxanime: {'days_watched': 49.4, 'mean_score': 7.55, 'watching': 0, 'completed': 109, 'on_hold': 0, 'dropped': 7, 'plan_to_watch': 22, 'total_entries': 138, 'rewatched': 0, 'episodes_watched': 3038}
5188: theopolis: {'days_watched': 100.2, 'mean_score': 7.1, 'watching': 6, 'completed': 280, 'on_hold': 10, 'dropped': 27, 'plan_to_watch': 45, 'total_entries': 368, 'rewatched': 0, 'episodes_watched': 5928}
5189: icecreeper01: {'days_watched': 22.3, 'mean_score': 8.86, 'watching': 0, 'completed': 71, 'on_hold': 3, 'dropped': 0, 'plan_to_watch': 19, 'total_entries': 93, 'rewatched': 0, 'episodes_watched': 1316}
5190: mackmi: {'days_watched': 50.9, 'mean_score': 7.73, 'watching': 5, 'completed': 83, 'on_hold': 3, 'dropped': 1, 'plan_to_watch': 70, 'total_entries': 162, 'rewatched': 0, 'episodes_watched': 3014}
5191: icedino1: {'days_watched': 61.5, 'mean_score': 7.14, 'watching': 2, 'completed': 280, 'on_hold': 2, 'dropped': 10, 'plan_to_watch': 113, 'total_entries': 407, 'rewatched': 5, 'episodes_watched': 3504}
5192: icedragon08: {'days_watched': 78.2, 'mean_score': 7.17, 'watching': 13, 'completed': 241, 'on_hold': 8, 'dropped': 70, 'plan_to_watch': 14, 'total_entries': 346, 'rewatched': 1, 'episodes_watched': 4620}
5193: Meihern1: {'days_watched': 60.6, 'mean_score': 6.85, 'watching': 6, 'completed': 127, 'on_hold': 5, 'dropped': 27, 'plan_to_watch': 6, 'total_entries': 171, 'rewatched': 0, 'episodes_watched': 3588}
5194: totalwar90210: {'days_watched': 241.7, 'mean_score': 7.01, 'watching': 17, 'completed': 826, 'on_hold': 2, 'dropped': 3, 'plan_to_watch': 1, 'total_entries': 849, 'rewatched': 28, 'episodes_watched': 14341}
5195: iceize: {'days_watched': 191.8, 'mean_score': 7.19, 'watching': 7, 'completed': 501, 'on_hold': 13, 'dropped': 26, 'plan_to_watch': 82, 'total_entries': 629, 'rewatched': 4, 'episodes_watched': 11551}
5196: icemann17: {'days_watched': 149, 'mean_score': 8.07, 'watching': 13, 'completed': 331, 'on_hold': 4, 'dropped': 5, 'plan_to_watch': 7, 'total_entries': 360, 'rewatched': 0, 'episodes_watched': 8792}
5197: acehaichi: {'days_watched': 65.7, 'mean_score': 7.39, 'watching': 8, 'completed': 175, 'on_hold': 4, 'dropped': 4, 'plan_to_watch': 115, 'total_entries': 306, 'rewatched': 0, 'episodes_watched': 4021}
5198: Aisu9: {'days_watched': 285.4, 'mean_score': 7.25, 'watching': 32, 'completed': 1016, 'on_hold': 40, 'dropped': 0, 'plan_to_watch': 363, 'total_entries': 1451, 'rewatched': 7, 'episodes_watched': 16920}
5199: Icesicles: {'days_watched': 28.7, 'mean_score': 8.11, 'watching': 12, 'completed': 112, 'on_hold': 5, 'dropped': 6, 'plan_to_watch': 30, 'total_entries': 165, 'rewatched': 0, 'episodes_watched': 1705}
5200: IceWave04: {'days_watched': 54.2, 'mean_score': 7.54, 'watching': 5, 'completed': 91, 'on_hold': 7, 'dropped': 2, 'plan_to_watch': 24, 'total_entries': 129, 'rewatched': 0, 'episodes_watched': 3287}
5201: icheah: {'days_watched': 30.8, 'mean_score': 7.52, 'watching': 16, 'completed': 44, 'on_hold': 0, 'dropped': 6, 'plan_to_watch': 4, 'total_entries': 70, 'rewatched': 16, 'episodes_watched': 2211}
5202: Ichini-yon: {'days_watched': 122, 'mean_score': 8.22, 'watching': 4, 'completed': 262, 'on_hold': 9, 'dropped': 59, 'plan_to_watch': 73, 'total_entries': 407, 'rewatched': 0, 'episodes_watched': 7175}
5203: EOTFOFYL: {'days_watched': 77.5, 'mean_score': 7.26, 'watching': 4, 'completed': 293, 'on_hold': 7, 'dropped': 21, 'plan_to_watch': 41, 'total_entries': 366, 'rewatched': 35, 'episodes_watched': 4687}
5204: Turtle1412: {'days_watched': 87.1, 'mean_score': 6.95, 'watching': 11, 'completed': 226, 'on_hold': 2, 'dropped': 29, 'plan_to_watch': 177, 'total_entries': 445, 'rewatched': 18, 'episodes_watched': 5224}
5205: ICSM1020: {'days_watched': 126.2, 'mean_score': 7.77, 'watching': 0, 'completed': 323, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 17, 'total_entries': 340, 'rewatched': 0, 'episodes_watched': 7622}
5206: whochristianm: {'days_watched': 22.2, 'mean_score': 6.88, 'watching': 6, 'completed': 81, 'on_hold': 2, 'dropped': 3, 'plan_to_watch': 28, 'total_entries': 120, 'rewatched': 0, 'episodes_watched': 1322}
5207: icystuff: {'days_watched': 67.8, 'mean_score': 8.09, 'watching': 41, 'completed': 219, 'on_hold': 8, 'dropped': 21, 'plan_to_watch': 153, 'total_entries': 442, 'rewatched': 6, 'episodes_watched': 4063}
5208: idc_dude: {'days_watched': 96.6, 'mean_score': 7.2, 'watching': 46, 'completed': 630, 'on_hold': 9, 'dropped': 0, 'plan_to_watch': 446, 'total_entries': 1131, 'rewatched': 0, 'episodes_watched': 6854}
5209: demonslaught: {'days_watched': 252.6, 'mean_score': 5.86, 'watching': 9, 'completed': 539, 'on_hold': 23, 'dropped': 8, 'plan_to_watch': 233, 'total_entries': 812, 'rewatched': 64, 'episodes_watched': 14838}
5210: iDeSmI: {'days_watched': 14.4, 'mean_score': 6.72, 'watching': 0, 'completed': 69, 'on_hold': 0, 'dropped': 26, 'plan_to_watch': 118, 'total_entries': 213, 'rewatched': 0, 'episodes_watched': 800}
5211: menshir: {'days_watched': 94.7, 'mean_score': 7.54, 'watching': 11, 'completed': 363, 'on_hold': 24, 'dropped': 20, 'plan_to_watch': 495, 'total_entries': 913, 'rewatched': 1, 'episodes_watched': 5688}
5212: Derppi: {'days_watched': 53.7, 'mean_score': 7.35, 'watching': 9, 'completed': 223, 'on_hold': 1, 'dropped': 10, 'plan_to_watch': 34, 'total_entries': 277, 'rewatched': 0, 'episodes_watched': 3217}
5213: IdleSolution: {'days_watched': 80.1, 'mean_score': 5.76, 'watching': 0, 'completed': 268, 'on_hold': 3, 'dropped': 26, 'plan_to_watch': 99, 'total_entries': 396, 'rewatched': 32, 'episodes_watched': 4840}
5214: uglyasl: {'days_watched': 2.2, 'mean_score': 8.17, 'watching': 6, 'completed': 4, 'on_hold': 25, 'dropped': 3, 'plan_to_watch': 12, 'total_entries': 50, 'rewatched': 0, 'episodes_watched': 137}
5215: dopeface: {'days_watched': 55.6, 'mean_score': 7.58, 'watching': 9, 'completed': 158, 'on_hold': 28, 'dropped': 12, 'plan_to_watch': 75, 'total_entries': 282, 'rewatched': 0, 'episodes_watched': 3335}
5216: SomewhatNotable: {'days_watched': 71.6, 'mean_score': 8.14, 'watching': 14, 'completed': 128, 'on_hold': 4, 'dropped': 0, 'plan_to_watch': 73, 'total_entries': 219, 'rewatched': 0, 'episodes_watched': 4358}
5217: Lysias: {'days_watched': 115.7, 'mean_score': 6.96, 'watching': 45, 'completed': 583, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 29, 'total_entries': 657, 'rewatched': 0, 'episodes_watched': 6891}
5218: idontwantpeoplet: {'days_watched': 37.7, 'mean_score': 8.24, 'watching': 2, 'completed': 181, 'on_hold': 2, 'dropped': 13, 'plan_to_watch': 127, 'total_entries': 325, 'rewatched': 0, 'episodes_watched': 2415}
5219: Notifications: {'days_watched': 52.6, 'mean_score': 7.78, 'watching': 6, 'completed': 202, 'on_hold': 26, 'dropped': 6, 'plan_to_watch': 111, 'total_entries': 351, 'rewatched': 3, 'episodes_watched': 3263}
5220: idziman: {'days_watched': 47.7, 'mean_score': 7.79, 'watching': 5, 'completed': 133, 'on_hold': 4, 'dropped': 3, 'plan_to_watch': 168, 'total_entries': 313, 'rewatched': 0, 'episodes_watched': 2876}
5221: ieatfish: {'days_watched': 24.1, 'mean_score': 8.36, 'watching': 0, 'completed': 103, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 15, 'total_entries': 118, 'rewatched': 0, 'episodes_watched': 1415}
5222: Ifeelfine: {'days_watched': 69.1, 'mean_score': 6.41, 'watching': 7, 'completed': 291, 'on_hold': 17, 'dropped': 33, 'plan_to_watch': 456, 'total_entries': 804, 'rewatched': 2, 'episodes_watched': 4441}
5223: ifonefox: {'days_watched': 101.8, 'mean_score': 6.82, 'watching': 18, 'completed': 440, 'on_hold': 43, 'dropped': 72, 'plan_to_watch': 307, 'total_entries': 880, 'rewatched': 9, 'episodes_watched': 6209}
5224: wittisy: {'days_watched': 43.3, 'mean_score': 6.83, 'watching': 6, 'completed': 213, 'on_hold': 4, 'dropped': 52, 'plan_to_watch': 37, 'total_entries': 312, 'rewatched': 1, 'episodes_watched': 2760}
5225: Utkarsh0712: {'days_watched': 28.6, 'mean_score': 8.03, 'watching': 5, 'completed': 79, 'on_hold': 1, 'dropped': 1, 'plan_to_watch': 193, 'total_entries': 279, 'rewatched': 0, 'episodes_watched': 1716}
5226: Igeneous: {'days_watched': 104, 'mean_score': 7.69, 'watching': 5, 'completed': 344, 'on_hold': 12, 'dropped': 30, 'plan_to_watch': 14, 'total_entries': 405, 'rewatched': 0, 'episodes_watched': 6257}
5227: igfod13: {'days_watched': 76.4, 'mean_score': 6.86, 'watching': 4, 'completed': 316, 'on_hold': 6, 'dropped': 0, 'plan_to_watch': 46, 'total_entries': 372, 'rewatched': 0, 'episodes_watched': 4593}
5228: CipherIkkoku: {'days_watched': 133.1, 'mean_score': 7.03, 'watching': 7, 'completed': 397, 'on_hold': 4, 'dropped': 46, 'plan_to_watch': 207, 'total_entries': 661, 'rewatched': 146, 'episodes_watched': 8117}
5229: iggykimi: {'days_watched': 69.7, 'mean_score': 6.35, 'watching': 2, 'completed': 310, 'on_hold': 2, 'dropped': 16, 'plan_to_watch': 86, 'total_entries': 416, 'rewatched': 23, 'episodes_watched': 3890}
5230: Wakumy: {'days_watched': 183.9, 'mean_score': 7.09, 'watching': 14, 'completed': 643, 'on_hold': 9, 'dropped': 36, 'plan_to_watch': 78, 'total_entries': 780, 'rewatched': 0, 'episodes_watched': 11010}
5231: IgnitedSpade: {'days_watched': 68.4, 'mean_score': 8.4, 'watching': 10, 'completed': 133, 'on_hold': 8, 'dropped': 4, 'plan_to_watch': 94, 'total_entries': 249, 'rewatched': 0, 'episodes_watched': 4024}
5232: Vilz_vs: {'days_watched': 77.4, 'mean_score': 8.03, 'watching': 8, 'completed': 160, 'on_hold': 5, 'dropped': 14, 'plan_to_watch': 29, 'total_entries': 216, 'rewatched': 0, 'episodes_watched': 4603}
5233: Ignore_User_Name: {'days_watched': 102.1, 'mean_score': 7.02, 'watching': 1, 'completed': 525, 'on_hold': 31, 'dropped': 0, 'plan_to_watch': 0, 'total_entries': 557, 'rewatched': 0, 'episodes_watched': 6035}
